ip.src,ip.dst,eth.addr,eth.dst,frame.time_relative,frame.time_delta
2535875655,2260305704,94626773708856,94626773708856,12.308227,0.001171
2990240840,32512778,126887377782866,126887377782866,12.308511,0.000284
2792904045,3061710948,63304630379634,63304630379634,12.308667,0.000156
351426826,383516687,139318476128095,139318476128095,12.317647,0.00898
3699103772,1738693208,199453551073299,199453551073299,12.317903,0.000256
1759260959,371400510,122779312629104,122779312629104,12.318359,0.000456
371527703,3785906262,226185834099008,226185834099008,12.319878,0.001519
3382874369,127374370,47398118558862,47398118558862,12.319963,8.5e-05
1282731331,250157096,182574345909293,182574345909293,12.320033,7e-05
274141820,359342084,280672093433549,280672093433549,12.32155,0.001517
562660617,2723546660,239364770762106,239364770762106,12.322605,0.001055
794703662,3608349195,153515490515133,153515490515133,12.326393,0.003788
3181628190,1672055898,91613705455780,91613705455780,12.326899,0.000506
3322284111,2381962014,119229736356779,119229736356779,12.330952,0.004053
3152201526,1953321552,75931182051855,75931182051855,12.335608,0.004656
1299974771,2609483526,245078407195703,245078407195703,12.336619,0.001011
2457965085,3503912469,11903204475274,11903204475274,12.337165,0.000546
1493639209,3517457443,23941698332104,23941698332104,12.337783,0.000618
33211255,2619510646,86477086373508,86477086373508,12.341545,0.003762
2910426161,2013398341,252339833737860,252339833737860,12.341824,0.000279
1955384927,4129677591,172755419850326,172755419850326,12.35123,0.009406
919467786,3300502857,215229020620411,215229020620411,12.357233,0.006003
54983768,2543000938,257395397273289,257395397273289,12.357761,0.000528
2405657443,2488714326,36056073686411,36056073686411,12.359003,0.001242
3446404353,3983130663,200784488470482,200784488470482,12.359288,0.000285
1073902439,888804934,54649607264902,54649607264902,12.360123,0.000835
3000250120,3791920386,91953926399705,91953926399705,12.360425,0.000302
2173491063,3800540286,23212947410246,23212947410246,12.360525,0.0001
1945733450,302655062,230930516937858,230930516937858,12.36486,0.004335
817403156,1496357138,184011046142808,184011046142808,12.370718,0.005858
4076610111,3211882772,69155837186707,69155837186707,12.372009,0.001291
3898440037,3043654969,73057182862944,73057182862944,12.372363,0.000354
664262725,1929627480,73990228199424,73990228199424,12.372683,0.00032
317591119,3982058501,275274139054734,275274139054734,12.380114,0.007431
1849281284,3062036598,225556634387033,225556634387033,12.380407,0.000293
2677032970,877264130,15058763368746,15058763368746,12.380484,7.7e-05
3969586439,1976073557,109789799911855,109789799911855,12.38056,7.6e-05
1415293036,3202181695,88667976280546,88667976280546,12.38151,0.00095
3833700704,3904233306,80425801258911,80425801258911,12.38241,0.0009
2983239769,1837539621,142844356337537,142844356337537,12.383532,0.001122
221408576,4181064979,182357133306649,182357133306649,12.384935,0.001403
3684502338,1700371219,141665087157280,141665087157280,12.385016,8.1e-05
543347989,1899350032,211536387243080,211536387243080,12.385336,0.00032
2632235117,2973505822,179266236826156,179266236826156,12.385818,0.000482
779581309,720350263,87212019802341,87212019802341,12.391898,0.00608
3551436876,3891154729,218306645815522,218306645815522,12.392196,0.000298
4034910470,914416178,169991203015729,169991203015729,12.392275,7.9e-05
2505601828,3551835721,181682473538507,181682473538507,12.39235,7.5e-05
2040130611,653408288,91549783528601,91549783528601,12.392426,7.6e-05
3086183945,564443677,54034464927230,54034464927230,12.392539,0.000113
2643982454,3914829353,93454629983560,93454629983560,12.393259,0.00072
2911542361,2672199773,42527074410491,42527074410491,12.400117,0.006858
120080398,1844751973,200112196039346,200112196039346,12.400403,0.000286
2917822976,2706826030,5222314773721,5222314773721,12.401243,0.00084
4049856514,102915641,98508319165813,98508319165813,12.401322,7.9e-05
2243118951,1504658802,90744025197155,90744025197155,12.403105,0.001783
78780934,583198827,129568248379449,129568248379449,12.404752,0.001647
1959358250,1737371400,129923952256182,129923952256182,12.406744,0.001992
3433710154,3107991366,57784076785067,57784076785067,12.411487,0.004743
2221064494,4095453009,264336116015253,264336116015253,12.411745,0.000258
329308758,3376310104,93965146489796,93965146489796,12.411817,7.2e-05
1289247032,1525899898,156440428843896,156440428843896,12.412082,0.000265
1471189592,1544566638,237139996410346,237139996410346,12.415601,0.003519
1686403875,3056033128,179802398103572,179802398103572,12.416168,0.000567
749398131,3435575934,141761305801442,141761305801442,12.416424,0.000256
3080220970,1843316493,24387716980256,24387716980256,12.417081,0.000657
2507167822,1566516761,274717558000013,274717558000013,12.423994,0.006913
1332897365,2127593001,90325682334063,90325682334063,12.424255,0.000261
1674909973,2055285107,214304763179883,214304763179883,12.4246,0.000345
2187711275,2993767432,30794583709895,30794583709895,12.424733,0.000133
752152890,153488194,204181208826177,204181208826177,12.430988,0.006255
2729964347,529025407,207473485716430,207473485716430,12.444008,0.01302
3176294267,2461858091,16866974169494,16866974169494,12.44433,0.000322
1269501202,724304760,280749416463081,280749416463081,12.445149,0.000819
3532613444,2400678197,260994382810983,260994382810983,12.445412,0.000263
1878833166,1178777618,151660933929025,151660933929025,12.447375,0.001963
4222540389,2555361835,85369657345318,85369657345318,12.448016,0.000641
3148849526,342439204,72403709319312,72403709319312,12.44893,0.000914
1511252797,3671888920,118613491662236,118613491662236,12.451048,0.002118
3232235777,3232235778,13233333338112,13233333338112,12.453992,0.002944
564191017,2380259124,160734945164539,160734945164539,12.46745,0.013458
3078496324,2572126847,243678862407041,243678862407041,12.469117,0.001667
377701395,251859985,200038912560897,200038912560897,12.47465,0.005533
3906624365,1672535876,72636488690011,72636488690011,12.475252,0.000602
4096335658,2467589450,242533783753169,242533783753169,12.476122,0.00087
148340800,1599850042,81194228595289,81194228595289,12.479188,0.003066
3791426903,801324623,79065556013121,79065556013121,12.479645,0.000457
1567867480,2746145336,191885097197386,191885097197386,12.486969,0.007324
3044354372,1360774203,79458027146866,79458027146866,12.488631,0.001662
3896218368,293348472,52224891848814,52224891848814,12.489613,0.000982
3548579629,1002793555,244442300302663,244442300302663,12.496034,0.006421
73140495,3730683701,46078782200002,46078782200002,12.496982,0.000948
1123710547,3385387117,246893333311289,246893333311289,12.499451,0.002469
2449428261,1712085105,162213671497453,162213671497453,12.503112,0.003661
2571863122,459883014,25345566141734,25345566141734,12.503389,0.000277
1488775290,4275814213,207675769113521,207675769113521,12.503491,0.000102
230930235,1841221205,242710719017496,242710719017496,12.503607,0.000116
3092531974,2737514812,10860435733012,10860435733012,12.503875,0.000268
776014663,669704753,227796378378205,227796378378205,12.50535,0.001475
2377802283,2295897383,135333990322289,135333990322289,12.505454,0.000104
83271476,316928537,99568734926772,99568734926772,12.505552,9.8e-05
2073053545,3603589968,185307975204475,185307975204475,12.505856,0.000304
2608145161,1753972032,241686837317226,241686837317226,12.511986,0.00613
2394617900,3353442894,215417743849491,215417743849491,12.512347,0.000361
2853390429,1222912596,224660636233426,224660636233426,12.512655,0.000308
3803655758,2311802170,260950035916550,260950035916550,12.512915,0.00026
1226917998,4272860166,123096771696614,123096771696614,12.520722,0.007807
1480323600,1034453300,162264826496129,162264826496129,12.521355,0.000633
2931696462,1217337470,111978004560955,111978004560955,12.523009,0.001654
285992506,1998923825,50598477223752,50598477223752,12.524291,0.001282
2627021862,3315390560,120267243239102,120267243239102,12.524856,0.000565
2970470681,1011871811,155653045050345,155653045050345,12.530452,0.005596
1672278793,1061108315,50802284613882,50802284613882,12.531196,0.000744
3471121443,3162336832,36181896733470,36181896733470,12.533197,0.002001
2119767078,2061244427,221887933262507,221887933262507,12.53331,0.000113
1289709599,243198550,188918268752831,188918268752831,12.538998,0.005688
2146255911,4156874335,46040996439450,46040996439450,12.541367,0.002369
2162012475,553706274,178837312534852,178837312534852,12.542628,0.001261
247638530,931172478,257973576224167,257973576224167,12.548967,0.006339
1405682233,1376398087,232121077582092,232121077582092,12.549242,0.000275
605272439,1120980273,214345098596492,214345098596492,12.549555,0.000313
3045448707,2686731885,160952211876403,160952211876403,12.550094,0.000539
446470674,2392659533,65782039226504,65782039226504,12.551021,0.000927
3378049377,204955254,255239798000068,255239798000068,12.55321,0.002189
1337935371,2336816450,236129253025151,236129253025151,12.55882,0.00561
3737262691,2173728514,114301367989349,114301367989349,12.560274,0.001454
807096951,1999917131,192257205065662,192257205065662,12.562493,0.002219
3376769877,2068258155,48966223742330,48966223742330,12.569375,0.006882
1185477225,2065824824,173030832938579,173030832938579,12.569663,0.000288
587175286,1458243663,42677854208318,42677854208318,12.569738,7.5e-05
2664100154,3716712277,21178953536410,21178953536410,12.571168,0.00143
1815703827,2588569200,93056825428439,93056825428439,12.575969,0.004801
2234255912,3185767701,170301344134964,170301344134964,12.576262,0.000293
4212053784,3586561611,61558223857788,61558223857788,12.576602,0.00034
3804986699,1736337198,276273605253402,276273605253402,12.577781,0.001179
1344537980,2026725136,267869953258775,267869953258775,12.578461,0.00068
979736129,713636631,52202718518173,52202718518173,12.583591,0.00513
4011709954,1422586458,126437194416328,126437194416328,12.601317,0.017726
1523694921,1601759336,15757755607409,15757755607409,12.602412,0.001095
2528671589,773618804,269066366528015,269066366528015,12.608664,0.006252
1268255531,2741846911,197153720651177,197153720651177,12.609882,0.001218
1316751681,1217638215,262516747610958,262516747610958,12.61024,0.000358
372335228,519456840,149799087301942,149799087301942,12.616067,0.005827
2995928382,1878086439,39965886782703,39965886782703,12.617127,0.00106
3567696133,1901012344,38290090041500,38290090041500,12.617209,8.2e-05
96901650,1783016706,92450429730844,92450429730844,12.617286,7.7e-05
1795575090,219556169,99522630578511,99522630578511,12.617361,7.5e-05
2174327389,4058700633,32178470963677,32178470963677,12.623949,0.006588
4249450350,4289096525,275843473122695,275843473122695,12.62423,0.000281
2771479085,2628392271,53484290098439,53484290098439,12.62458,0.00035
3546280031,3036944435,57636268924953,57636268924953,12.625215,0.000635
2932146004,2725167461,180475775156090,180475775156090,12.625762,0.000547
1208892506,2824964624,3505236722338,3505236722338,12.627584,0.001822
490363419,1658665839,157768293017589,157768293017589,12.628053,0.000469
630771827,559697187,125994162621775,125994162621775,12.632313,0.00426
2072111724,1811285854,39482745391122,39482745391122,12.633896,0.001583
1693559901,3190882846,178085030958274,178085030958274,12.634925,0.001029
871815952,1205573634,37674514529974,37674514529974,12.636046,0.001121
3076421132,787701862,197299900325410,197299900325410,12.642283,0.006237
1162900236,3077704016,91815066919720,91815066919720,12.64255,0.000267
2547887208,1200083507,22617132288766,22617132288766,12.642628,7.8e-05
3944512801,3122333278,3013176566150,3013176566150,12.642899,0.000271
3551154966,2723533669,102277672677187,102277672677187,12.643868,0.000969
567995512,2346136900,269352571723114,269352571723114,12.644394,0.000526
3523344439,411183716,49914721745012,49914721745012,12.644472,7.8e-05
3890086991,3881117019,21628671250621,21628671250621,12.646031,0.001559
1555180377,3620446587,201149223457230,201149223457230,12.64802,0.001989
3096401985,3263591784,264451826674532,264451826674532,12.650909,0.002889
3313586723,1158828140,102474884943878,102474884943878,12.658621,0.007712
1832201029,2680915459,73776182751666,73776182751666,12.659532,0.000911
2862642688,2336193375,232749145186076,232749145186076,12.66176,0.002228
38816043,960818781,128379176772514,128379176772514,12.66189,0.00013
490758512,63358259,165547810421272,165547810421272,12.662153,0.000263
3406657877,571341368,131307941690345,131307941690345,12.662426,0.000273
688185889,3506162010,226136473711617,226136473711617,12.663154,0.000728
1934386731,1489179215,65436802523161,65436802523161,12.664312,0.001158
2644064296,4253551123,55506299074925,55506299074925,12.670978,0.006666
2640976935,101379332,243013735626892,243013735626892,12.671421,0.000443
4010874744,2891407723,62723622658683,62723622658683,12.671705,0.000284
2576279113,704030574,154328631775688,154328631775688,12.672104,0.000399
592128289,919372869,168643637739481,168643637739481,12.673086,0.000982
2627701564,3175324277,226712054769798,226712054769798,12.673188,0.000102
2506461513,1944522313,240072171426775,240072171426775,12.673963,0.000775
900151392,3761901437,207738531200131,207738531200131,12.674271,0.000308
3697561700,3693336949,70936975482078,70936975482078,12.675287,0.001016
1187418185,3996682827,98766933828311,98766933828311,12.675601,0.000314
1625902902,1057823340,11436978564227,11436978564227,12.684087,0.008486
3252805909,1504166182,137724321496399,137724321496399,12.684761,0.000674
3579079267,504814110,237835044365907,237835044365907,12.687056,0.002295
1825242737,4184932666,168812364418166,168812364418166,12.69845,0.011394
2935152719,1608133136,174789205041087,174789205041087,12.70295,0.0045
3491122485,1630515799,154869129593021,154869129593021,12.703255,0.000305
1159454759,626864140,204037540208160,204037540208160,12.703329,7.4e-05
1787888457,1325092456,175958067253760,175958067253760,12.703399,7e-05
3266051129,2704650867,229928477832228,229928477832228,12.703743,0.000344
1197521442,3384275786,145805870845945,145805870845945,12.713199,0.009456
2384705567,1026244878,232655111447838,232655111447838,12.716073,0.002874
798787967,1356811584,155251542251631,155251542251631,12.721005,0.004932
2533962804,3858495823,174389617055738,174389617055738,12.721699,0.000694
2614221414,102994198,133040243623107,133040243623107,12.723638,0.001939
3383307072,1193304080,26958806169350,26958806169350,12.731813,0.008175
1726208329,1145662807,190487053187122,190487053187122,12.733519,0.001706
2662465078,497498693,143852939690963,143852939690963,12.734095,0.000576
2788636995,4069716805,46084043126680,46084043126680,12.735064,0.000969
1668494853,1493882390,267348767180194,267348767180194,12.735175,0.000111
2018263344,2432417302,266398574011589,266398574011589,12.735699,0.000524
782041206,888201047,156923711510893,156923711510893,12.74597,0.010271
2103177071,963511923,236372710196369,236372710196369,12.746836,0.000866
2096683830,3411975236,91338302599356,91338302599356,12.748285,0.001449
3503910464,927833607,9554642425735,9554642425735,12.749518,0.001233
1868140037,1302248206,227885799336300,227885799336300,12.75009,0.000572
1438844488,1817573481,264278400800309,264278400800309,12.756004,0.005914
4095671874,2483849792,215719480438882,215719480438882,12.760921,0.004917
4068824856,3139675249,84430826548683,84430826548683,12.761276,0.000355
775020857,37120088,190706766321570,190706766321570,12.76388,0.002604
2313352713,153909778,23147664336893,23147664336893,12.771093,0.007213
2260343915,2181319492,158874920013890,158874920013890,12.772972,0.001879
3589082491,1972621579,78490264259541,78490264259541,12.776144,0.003172
2987692822,4001127494,111713797858856,111713797858856,12.782322,0.006178
1531786089,642694152,176555890176664,176555890176664,12.794229,0.011907
2733580846,909571599,106965759210817,106965759210817,12.79554,0.001311
1960006194,3182867814,12790988325157,12790988325157,12.805414,0.009874
2295404361,100246529,186553801948277,186553801948277,12.805861,0.000447
2745366325,3913199720,78406997387376,78406997387376,12.806979,0.001118
3431825168,3007829345,69769632880240,69769632880240,12.815208,0.008229
2901623901,3059966041,50106297536411,50106297536411,12.816261,0.001053
4047866998,383666737,126698640851177,126698640851177,12.818975,0.002714
1811974710,984222247,121068871644509,121068871644509,12.819378,0.000403
853142898,2856072205,278489692356103,278489692356103,12.819997,0.000619
1601747767,316803621,36956015575481,36956015575481,12.828073,0.008076
4215283024,3091511626,83855731350830,83855731350830,12.830554,0.002481
2313776727,4227248733,221129703340718,221129703340718,12.832255,0.001701
492496408,1300213591,261713632933582,261713632933582,12.83546,0.003205
1759267429,1855131393,126800087792677,126800087792677,12.842306,0.006846
1766437959,179521104,142703903383970,142703903383970,12.843845,0.001539
2881568794,3152421236,174325128470544,174325128470544,12.845184,0.001339
2203909420,1054300797,235269971830916,235269971830916,12.851055,0.005871
2651194699,3578504557,118759891478410,118759891478410,12.853329,0.002274
2330461269,3819164507,62545767523678,62545767523678,12.854127,0.000798
2465746495,1931843351,264744358027447,264744358027447,12.867012,0.012885
2874409593,3163197208,33554604859455,33554604859455,12.872482,0.00547
317824079,2401122824,5730378942101,5730378942101,12.874836,0.002354
612969503,1868373588,243425040679677,243425040679677,12.884732,0.009896
1022851682,1864289064,216370926017192,216370926017192,12.885193,0.000461
2572683857,910043164,38815956490232,38815956490232,12.88736,0.002167
1620830847,2393934419,115617805124095,115617805124095,12.888237,0.000877
127313697,1934491225,60844712340229,60844712340229,12.889212,0.000975
3713850148,3794511104,80073662097620,80073662097620,12.889835,0.000623
1468131438,1135879944,248593731074407,248593731074407,12.903447,0.013612
2875007301,1921975900,118718771916066,118718771916066,12.909131,0.005684
2471975974,1710544474,149086824422368,149086824422368,12.910229,0.001098
596745810,3105116229,108385233464656,108385233464656,12.916481,0.006252
3965733393,2547003407,259974626988711,259974626988711,12.917466,0.000985
1121225785,1007703321,185512395717453,185512395717453,12.935229,0.017763
1173535844,2246201610,108103038650237,108103038650237,12.936626,0.001397
3589959773,897561365,79295448133696,79295448133696,12.939352,0.002726
754041901,592187742,247903434329497,247903434329497,12.948849,0.009497
3353764720,1328016718,11223561800658,11223561800658,12.951146,0.002297
4294703906,613737583,86420967560484,86420967560484,12.955967,0.004821
3641752421,2240487023,97419945659595,97419945659595,12.956495,0.000528
2251425823,3015099444,259275905880817,259275905880817,12.957161,0.000666
1306107495,3992714563,262779003044407,262779003044407,12.958539,0.001378
1951079982,3100919594,246030964922080,246030964922080,12.963096,0.004557
3399881558,1994350595,264623008008254,264623008008254,12.96499,0.001894
3922633063,1883243873,38927007843272,38927007843272,12.967751,0.002761
1303252563,235509798,170138577446693,170138577446693,12.975251,0.0075
3548523012,680188506,104332372780799,104332372780799,12.982537,0.007286
1109181469,3834803832,276818495044181,276818495044181,12.985134,0.002597
2505161838,3988783476,176003248838272,176003248838272,12.992082,0.006948
3027162384,663568913,92402329925802,92402329925802,12.994269,0.002187
2869224980,4054368603,193020078956300,193020078956300,12.995046,0.000777
505717869,2831662376,20298036077654,20298036077654,12.997136,0.00209
2524320843,3214411524,11176351359271,11176351359271,13.005177,0.008041
656872732,272697906,111308978371828,111308978371828,13.012462,0.007285
24104974,3933592429,224649187209760,224649187209760,13.013654,0.001192
1664186412,3449341478,60622160739012,60622160739012,13.015983,0.002329
3212740144,4250774651,235529956172307,235529956172307,13.01636,0.000377
527831376,783903093,49798424449211,49798424449211,13.016929,0.000569
448944993,1229793035,251907069094331,251907069094331,13.017745,0.000816
2234633495,3808928365,40171286148602,40171286148602,13.0221,0.004355
1924949510,4024565010,229161943838346,229161943838346,13.031108,0.009008
2158567196,3346591098,189900118367777,189900118367777,13.038465,0.007357
419172699,2838953534,39604718130450,39604718130450,13.039182,0.000717
589277705,2356701816,29394814010851,29394814010851,13.046531,0.007349
4280192379,3905836837,114509063247266,114509063247266,13.047042,0.000511
1180516919,1713303331,84812136748598,84812136748598,13.048981,0.001939
2992143405,1754036268,76337912125169,76337912125169,13.056466,0.007485
907062143,2022372670,133502217743409,133502217743409,13.058416,0.00195
2359743095,3019821938,120540693744416,120540693744416,13.058849,0.000433
1383278928,123293728,92362540983500,92362540983500,13.059864,0.001015
3302583603,176119069,233571899760010,233571899760010,13.06229,0.002426
3217915466,1644763694,235717589903467,235717589903467,13.062532,0.000242
2590290981,2578997576,78362625738558,78362625738558,13.063143,0.000611
402507023,4255011673,62422604142011,62422604142011,13.067824,0.004681
1742707270,1591370064,174877697186219,174877697186219,13.068071,0.000247
4109602875,2562035831,278523735526828,278523735526828,13.068406,0.000335
3181044747,476220673,5934695930466,5934695930466,13.068964,0.000558
233921040,2589137939,55475966865451,55475966865451,13.06937,0.000406
392883482,49565480,15396374349675,15396374349675,13.070397,0.001027
2007290680,2282591065,223693411018461,223693411018461,13.077125,0.006728
2901289531,2522907516,151110512542591,151110512542591,13.077371,0.000246
3581245311,1616707152,81304002929384,81304002929384,13.077444,7.3e-05
1848655635,2421380621,28241596556195,28241596556195,13.077544,0.0001
991687994,1310009347,178288341799653,178288341799653,13.077975,0.000431
3052355597,3485812029,275220669524019,275220669524019,13.078386,0.000411
2423344678,289002545,179257256849806,179257256849806,13.07923,0.000844
1892493074,2062800705,70200737559553,70200737559553,13.08524,0.00601
738559787,732923156,130563852161204,130563852161204,13.085869,0.000629
4264388144,1112428550,195558473999482,195558473999482,13.092752,0.006883
2057305707,2122353453,16163624686644,16163624686644,13.093064,0.000312
2406274622,1739537241,65604353361438,65604353361438,13.093166,0.000102
4079073861,2278286090,151309505984103,151309505984103,13.093264,9.8e-05
2323801387,2351213092,20365312578799,20365312578799,13.093363,9.9e-05
3129552987,3055759725,42568933894602,42568933894602,13.093645,0.000282
298310463,2226969606,160091185740902,160091185740902,13.094796,0.001151
1041830152,921330718,189562667330740,189562667330740,13.095808,0.001012
1174016100,449966918,104761825892883,104761825892883,13.103411,0.007603
2046208062,106009196,268872304083323,268872304083323,13.103691,0.00028
3818997515,1286321782,16023003497902,16023003497902,13.104191,0.0005
1316721958,347815438,228424298409547,228424298409547,13.105599,0.001408
476571951,3313430086,84148157433236,84148157433236,13.109052,0.003453
1691629414,1240730372,112505669555366,112505669555366,13.11495,0.005898
3048875852,4281202219,194280161627060,194280161627060,13.116848,0.001898
1542544928,3530575162,199051937715901,199051937715901,13.118456,0.001608
3983396958,2848460857,76917903634049,76917903634049,13.1223,0.003844
3164623696,651627273,124368902172406,124368902172406,13.122992,0.000692
1472433776,3374343518,120048735657211,120048735657211,13.123065,7.3e-05
502717220,597641084,59586079740984,59586079740984,13.126704,0.003639
3113472848,4069320782,59290219903243,59290219903243,13.132178,0.005474
1974219777,1454953512,281424598409746,281424598409746,13.132654,0.000476
2537344517,713175078,14896355940555,14896355940555,13.142875,0.010221
1184083560,4257263912,74963794510741,74963794510741,13.143529,0.000654
1542575203,3016174420,67190322813515,67190322813515,13.143989,0.00046
1628989471,2573483052,2372669995495,2372669995495,13.147269,0.00328
1969099120,3622487630,158703745905338,158703745905338,13.148571,0.001302
3541457525,3959264092,157284914725354,157284914725354,13.153415,0.004844
3919489124,1291899674,260478668079564,260478668079564,13.15842,0.005005
2743798813,1975252278,280774431882271,280774431882271,13.171056,0.012636
2707537207,1263521143,131084331393300,131084331393300,13.171651,0.000595
2889429777,3315860522,241915581021177,241915581021177,13.172153,0.000502
1383738473,2343103036,255210683317047,255210683317047,13.17376,0.001607
3807254630,252732180,121696377690737,121696377690737,13.174048,0.000288
465778705,90797081,98059489407678,98059489407678,13.175117,0.001069
2309274192,2547914041,76299713330932,76299713330932,13.175579,0.000462
1502180979,2812799609,217397572351110,217397572351110,13.17713,0.001551
1624734015,3704416080,212247339047462,212247339047462,13.177999,0.000869
178954760,3679925807,90930822394184,90930822394184,13.17808,8.1e-05
3985204253,4057839453,167487642187364,167487642187364,13.178156,7.6e-05
537126403,140554106,184203450467082,184203450467082,13.179109,0.000953
331083551,719448894,35421823610261,35421823610261,13.180874,0.001765
4275261013,1501155601,119775572566189,119775572566189,13.181199,0.000325
3156966780,3091623547,167415819790302,167415819790302,13.184266,0.003067
3654284347,2934673978,170633197167980,170633197167980,13.186099,0.001833
1596926798,745728820,51258763190863,51258763190863,13.197621,0.011522
1598505481,2552498521,242960048106108,242960048106108,13.19834,0.000719
3919764246,2151973230,183019498565005,183019498565005,13.199329,0.000989
401990176,1729126226,9763316596477,9763316596477,13.200016,0.000687
3878741590,1227183640,258235228430461,258235228430461,13.20595,0.005934
504520198,56264053,29376122905374,29376122905374,13.206794,0.000844
1995163175,2531175979,140642110552135,140642110552135,13.208123,0.001329
399789131,506817361,60492558768032,60492558768032,13.208586,0.000463
3021080145,901802760,26036310019704,26036310019704,13.213131,0.004545
683694462,204148828,165198555274327,165198555274327,13.213802,0.000671
684325192,1020631112,40687508510042,40687508510042,13.222529,0.008727
4161756163,268437335,102172977435717,102172977435717,13.230904,0.008375
4189792523,3118371450,159558999501869,159558999501869,13.231187,0.000283
2965703219,2813394502,140630189564291,140630189564291,13.23388,0.002693
2311649145,617621559,49206571302139,49206571302139,13.234181,0.000301
2606634603,2418680428,166502869238159,166502869238159,13.235084,0.000903
3109556079,3851212083,58032692148439,58032692148439,13.242624,0.00754
1337794914,2199799895,275244327447094,275244327447094,13.243133,0.000509
1502043970,693501744,157191109991713,157191109991713,13.24501,0.001877
1972820790,3376966203,18624493133476,18624493133476,13.245114,0.000104
3813256219,2484076082,76222185920261,76222185920261,13.246017,0.000903
2186264153,2874141046,89921737240575,89921737240575,13.247066,0.001049
543930381,3916413789,128479100551190,128479100551190,13.254259,0.007193
1153233669,3912479336,7602181079296,7602181079296,13.255825,0.001566
725508420,3021609742,55849006717180,55849006717180,13.25612,0.000295
604802926,1569012740,67184100832402,67184100832402,13.25691,0.00079
4172755725,3942652744,183911158307411,183911158307411,13.258838,0.001928
3982478115,1530996340,52792751290751,52792751290751,13.258942,0.000104
1049181786,486175256,273700602113939,273700602113939,13.259041,9.9e-05
1780479096,1097165609,79908791144725,79908791144725,13.259393,0.000352
3151729723,3347384682,239853493478123,239853493478123,13.260434,0.001041
1002100755,26168836,214426513464587,214426513464587,13.266254,0.00582
3832042770,2374236446,38912490140217,38912490140217,13.266764,0.00051
160113221,1099886975,147001098691370,147001098691370,13.269006,0.002242
739508025,1417907542,28354103389952,28354103389952,13.269319,0.000313
4001297776,602497635,68719700206522,68719700206522,13.26942,0.000101
1712349055,3978841364,251363670880270,251363670880270,13.26952,0.0001
3438118930,258365460,249942825955591,249942825955591,13.269801,0.000281
2440597080,1318050109,105625665929937,105625665929937,13.283892,0.014091
2439059531,1640752748,276778554581156,276778554581156,13.284217,0.000325
3192657690,2039670653,190921470343010,190921470343010,13.285017,0.0008
539643211,1652905508,229852830187341,229852830187341,13.285092,7.5e-05
840221471,1882981678,246131361716223,246131361716223,13.286814,0.001722
3244831331,3907580790,46853200282038,46853200282038,13.291203,0.004389
488154189,3361809955,184957823077059,184957823077059,13.296233,0.00503
2151551535,3055262573,145169228564318,145169228564318,13.297082,0.000849
918659641,667158382,111445090638904,111445090638904,13.297774,0.000692
383903272,2167488269,110061141611707,110061141611707,13.2991,0.001326
1031270213,2405573970,16647614342034,16647614342034,13.308118,0.009018
3261864036,2264006152,88168637375208,88168637375208,13.310833,0.002715
595641635,1467132755,72094317170946,72094317170946,13.312474,0.001641
1351556478,1907743846,56345359316356,56345359316356,13.313184,0.00071
1360376183,2655571251,242836181083363,242836181083363,13.322859,0.009675
90692649,2582089278,130188127677785,130188127677785,13.325691,0.002832
1846292544,3151539980,116864215551921,116864215551921,13.331685,0.005994
3038000706,1025997177,259561114119492,259561114119492,13.339052,0.007367
2097766966,2230568273,140243183845841,140243183845841,13.340526,0.001474
3713293637,2844515083,65419520753172,65419520753172,13.342298,0.001772
2944493688,2693089357,257767059988458,257767059988458,13.343035,0.000737
3175925340,2909881864,53227065307412,53227065307412,13.349119,0.006084
3138733845,1349750273,126573512233839,126573512233839,13.349411,0.000292
2890487636,1799585040,207537451835306,207537451835306,13.349512,0.000101
3229111051,1191986298,152555042459703,152555042459703,13.349611,9.9e-05
1995620936,2953010760,270398628522922,270398628522922,13.349919,0.000308
2863321374,2173019719,234450712758719,234450712758719,13.35002,0.000101
2844681500,2314778140,221548960141736,221548960141736,13.350117,9.7e-05
3345611523,434543480,179168187721480,179168187721480,13.350596,0.000479
2807833193,911085920,154632768844471,154632768844471,13.356079,0.005483
2475807575,1421677405,188216980304908,188216980304908,13.356764,0.000685
2651217503,2977934150,257378872366227,257378872366227,13.35782,0.001056
3515635975,3299481140,31125431545060,31125431545060,13.364648,0.006828
1917476725,3914567773,95394378103172,95394378103172,13.366371,0.001723
3297322564,2759297889,7083156202447,7083156202447,13.371932,0.005561
3159536164,1670654533,160562272867820,160562272867820,13.37313,0.001198
1790017882,4209982214,150245943063641,150245943063641,13.373206,7.6e-05
3589280557,2429885448,223527114579891,223527114579891,13.373277,7.1e-05
2771277614,2029758766,206334373476322,206334373476322,13.373348,7.1e-05
3706699055,964557892,228472839100769,228472839100769,13.373418,7e-05
2506111615,3316970342,264724054406415,264724054406415,13.373729,0.000311
491278854,2547044104,265675811226302,265675811226302,13.373802,7.3e-05
2954818158,3005330784,236609600493167,236609600493167,13.373872,7e-05
1441923915,2538797143,3241582021522,3241582021522,13.37418,0.000308
567598604,2708499527,145307774085426,145307774085426,13.378231,0.004051
1465765132,1277707039,171563830762569,171563830762569,13.378771,0.00054
2038828877,723028043,235456616743428,235456616743428,13.379277,0.000506
4200144158,2273015373,112869983163112,112869983163112,13.382442,0.003165
3940459107,1708306805,15899506047179,15899506047179,13.382685,0.000243
