ip.src,ip.dst,eth.addr,eth.dst,frame.time_relative,frame.time_delta,label
497240364,2686734364,837307563005,837307563005,0.942584,0.002454,Abnormal_Traffic
3991845747,1040976665,190039040413118,190039040413118,0.949602,0.007018,Abnormal_Traffic
1103711791,3352308022,29374138113543,29374138113543,0.950807,0.001205,Abnormal_Traffic
1004040311,4269173518,248296914422154,248296914422154,0.953237,0.00243,Abnormal_Traffic
716476467,2603701103,191601032530454,191601032530454,0.961704,0.008467,Abnormal_Traffic
2158843229,4140504181,199023521007810,199023521007810,0.962729,0.001025,Abnormal_Traffic
3493342842,2789712701,117025817397681,117025817397681,0.967229,0.0045,Abnormal_Traffic
361784105,3381224489,174641212943570,174641212943570,0.972028,0.004799,Abnormal_Traffic
1213767999,3903535964,115443981224262,115443981224262,0.977171,0.005143,Abnormal_Traffic
3581450336,3489076792,281195405208698,281195405208698,0.977512,0.000341,Abnormal_Traffic
2648364602,1927587418,102616485975933,102616485975933,0.977957,0.000445,Abnormal_Traffic
690606670,2170549017,62703609213952,62703609213952,0.978312,0.000355,Abnormal_Traffic
66064426,1692460117,156574315571663,156574315571663,0.987191,0.008879,Abnormal_Traffic
788379769,4250578474,105006974835586,105006974835586,0.989211,0.00202,Abnormal_Traffic
543716394,2880035445,143486404239893,143486404239893,0.990497,0.001286,Abnormal_Traffic
2719538728,2836594704,182673270504876,182673270504876,0.992851,0.002354,Abnormal_Traffic
882693663,818984777,2010016331743,2010016331743,0.997222,0.004371,Abnormal_Traffic
3084113719,2719937145,143720298013338,143720298013338,1.002034,0.004812,Abnormal_Traffic
974039074,2674062888,278490377103886,278490377103886,1.017096,0.015062,Abnormal_Traffic
144381440,3495981060,172368200997217,172368200997217,1.017929,0.000833,Abnormal_Traffic
2645695805,74141011,85312900161401,85312900161401,1.018994,0.001065,Abnormal_Traffic
1629967428,3438227211,161497337050956,161497337050956,1.026582,0.007588,Abnormal_Traffic
1357514564,2955413843,185327609316662,185327609316662,1.028042,0.00146,Abnormal_Traffic
1077688877,3917671999,84459726762648,84459726762648,1.028984,0.000942,Abnormal_Traffic
1999068691,3574048369,128506783415948,128506783415948,1.030232,0.001248,Abnormal_Traffic
3987401518,3257676645,125628517052823,125628517052823,1.038818,0.008586,Abnormal_Traffic
3715404613,263154745,228089372934085,228089372934085,1.044802,0.005984,Abnormal_Traffic
224051544,4042249518,133901898724815,133901898724815,1.046683,0.001881,Abnormal_Traffic
1427331949,2901751144,210325793735860,210325793735860,1.05403,0.007347,Abnormal_Traffic
4006278464,1720373842,149624833557410,149624833557410,1.054514,0.000484,Abnormal_Traffic
3177436700,3450747674,211469060931565,211469060931565,1.063564,0.00905,Abnormal_Traffic
1872695144,191992374,199411964118190,199411964118190,1.067086,0.003522,Abnormal_Traffic
1829376632,4030840174,2713466014193,2713466014193,1.076423,0.009337,Abnormal_Traffic
3193682273,1515608,74437306852499,74437306852499,1.077323,0.0009,Abnormal_Traffic
392482092,1105622868,230100329846575,230100329846575,1.087396,0.010073,Abnormal_Traffic
1150564916,1193009497,239765733604256,239765733604256,1.099779,0.012383,Abnormal_Traffic
528078362,1530668647,173587210534595,173587210534595,1.103828,0.004049,Abnormal_Traffic
2491739168,1918294024,101095114054915,101095114054915,1.106134,0.002306,Abnormal_Traffic
542057033,4207215136,199225420483842,199225420483842,1.111438,0.005304,Abnormal_Traffic
4089953101,2817899544,150070024276198,150070024276198,1.111762,0.000324,Abnormal_Traffic
1273937252,974895223,183166586731138,183166586731138,1.116746,0.004984,Abnormal_Traffic
4214742376,1955016806,92599731709557,92599731709557,1.117119,0.000373,Abnormal_Traffic
994893168,3214852385,225219584498188,225219584498188,1.117221,0.000102,Abnormal_Traffic
3358463504,566844019,236234409401899,236234409401899,1.117318,9.7e-05,Abnormal_Traffic
1658374210,921314851,64537407152211,64537407152211,1.118335,0.001017,Abnormal_Traffic
1470486814,838536241,271227977466234,271227977466234,1.11989,0.001555,Abnormal_Traffic
3786688807,3474457894,8705598138722,8705598138722,1.123405,0.003515,Abnormal_Traffic
701262948,1825211491,12037637846996,12037637846996,1.125265,0.00186,Abnormal_Traffic
2889876269,772414073,236825576396408,236825576396408,1.131617,0.006352,Abnormal_Traffic
962469728,3055761153,234672405183211,234672405183211,1.134961,0.003344,Abnormal_Traffic
3446376208,101600265,243274986309341,243274986309341,1.135738,0.000777,Abnormal_Traffic
3550388844,1629402226,198864238084389,198864238084389,1.140522,0.004784,Abnormal_Traffic
1274280476,449359452,247843495101073,247843495101073,1.141965,0.001443,Abnormal_Traffic
818339171,3480205609,2217043679786,2217043679786,1.147999,0.006034,Abnormal_Traffic
3764452641,221520181,64413743211016,64413743211016,1.149909,0.00191,Abnormal_Traffic
167670133,186041713,210156144318876,210156144318876,1.150895,0.000986,Abnormal_Traffic
1311903359,4284629079,228270573582268,228270573582268,1.16172,0.010825,Abnormal_Traffic
