ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","27","0","0x0010","0.001951000",,,,,"153.885039000","0.001951000","0.006831000","0.001951000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","27","0","0x0018",,,,,,"153.894799000","0.009760000","0.016591000","0.009760000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","27","0","0x0010","0.001953000",,,,,"153.896752000","0.001953000","0.018544000","0.001953000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","27","0","0x0011",,,,,,"153.897728000","0.000976000","0.019520000","0.000976000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","27","0","0x0011","0.001953000",,,,,"153.899681000","0.001953000","0.021473000","0.001953000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","27","0","0x0010","0.001951000",,,,,"153.901632000","0.001951000","0.023424000","0.001951000"
,,,,,,,,,,,,,,,,,,,,,,"155.753386000","1.851754000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","28","0","0x0002",,,,,,"158.904462000","3.151076000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","28","0","0x0012","0.000976000",,,,,"158.905438000","0.000976000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","28","0","0x0010","0.001953000",,,,,"158.907391000","0.001953000","0.002929000","0.001953000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","28","0","0x0018",,,,"1",,"158.908365000","0.000974000","0.003903000","0.000974000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","28","0","0x0010","0.000976000",,,,,"158.909341000","0.000976000","0.004879000","0.000976000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","28","0","0x0018",,,,,,"158.917186000","0.007845000","0.012724000","0.007845000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","28","0","0x0010","0.001916000",,,,,"158.919102000","0.001916000","0.014640000","0.001916000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","28","0","0x0011",,,,,,"158.920077000","0.000975000","0.015615000","0.000975000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","28","0","0x0011","0.001952000",,,,,"158.922029000","0.001952000","0.017567000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","28","0","0x0010","0.000976000",,,,,"158.923005000","0.000976000","0.018543000","0.000976000"
,,,,,,,,,,,,,,,,,,,,,,"160.509472000","1.586467000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","29","0","0x0002",,,,,,"163.925877000","3.416405000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","29","0","0x0012","0.000977000",,,,,"163.926854000","0.000977000","0.000977000","0.000977000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","29","0","0x0010","0.001953000",,,,,"163.928807000","0.001953000","0.002930000","0.001953000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","29","0","0x0018",,,,"1",,"163.929782000","0.000975000","0.003905000","0.000975000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","29","0","0x0010","0.000977000",,,,,"163.930759000","0.000977000","0.004882000","0.000977000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","29","0","0x0018",,,,,,"163.937591000","0.006832000","0.011714000","0.006832000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","29","0","0x0010","0.001952000",,,,,"163.939543000","0.001952000","0.013666000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","29","0","0x0011",,,,,,"163.940518000","0.000975000","0.014641000","0.000975000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","29","0","0x0011","0.001951000",,,,,"163.942469000","0.001951000","0.016592000","0.001951000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","29","0","0x0010","0.000976000",,,,,"163.943445000","0.000976000","0.017568000","0.000976000"
,,,,,,,,,,,,,,,,,,,,,,"165.251812000","1.308367000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","30","0","0x0002",,,,,,"168.945308000","3.693496000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","30","0","0x0012","0.001952000",,,,,"168.947260000","0.001952000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","30","0","0x0010","0.000978000",,,,,"168.948238000","0.000978000","0.002930000","0.000978000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","30","0","0x0018",,,,"1",,"168.949245000","0.001007000","0.003937000","0.001007000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","30","0","0x0010","0.000942000",,,,,"168.950187000","0.000942000","0.004879000","0.000942000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","30","0","0x0018",,,,,,"168.957996000","0.007809000","0.012688000","0.007809000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","30","0","0x0010","0.000976000",,,,,"168.958972000","0.000976000","0.013664000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","30","0","0x0011",,,,,,"168.959950000","0.000978000","0.014642000","0.000978000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","30","0","0x0011","0.001950000",,,,,"168.961900000","0.001950000","0.016592000","0.001950000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","30","0","0x0010","0.000975000",,,,,"168.962875000","0.000975000","0.017567000","0.000975000"
,,,,,,,,,,,,,,,,,,,,,,"170.003415000","1.040540000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","31","0","0x0002",,,,,,"173.966785000","3.963370000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","31","0","0x0012","0.000976000",,,,,"173.967761000","0.000976000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","31","0","0x0010","0.001953000",,,,,"173.969714000","0.001953000","0.002929000","0.001953000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","31","0","0x0018",,,,"1",,"173.970689000","0.000975000","0.003904000","0.000975000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","31","0","0x0010","0.000977000",,,,,"173.971666000","0.000977000","0.004881000","0.000977000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","31","0","0x0018",,,,,,"173.980448000","0.008782000","0.013663000","0.008782000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","31","0","0x0010","0.001954000",,,,,"173.982402000","0.001954000","0.015617000","0.001954000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","31","0","0x0011",,,,,,"173.983410000","0.001008000","0.016625000","0.001008000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","31","0","0x0011","0.000944000",,,,,"173.984354000","0.000944000","0.017569000","0.000944000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","31","0","0x0010","0.001989000",,,,,"173.986343000","0.001989000","0.019558000","0.001989000"
,,,,,,,,,,,,,,,,,,,,,,"174.752554000","0.766211000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","32","0","0x0002",,,,,,"179.002818000","4.250264000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","32","0","0x0012","0.000940000",,,,,"179.003758000","0.000940000","0.000940000","0.000940000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","32","0","0x0010","0.001953000",,,,,"179.005711000","0.001953000","0.002893000","0.001953000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","32","0","0x0018",,,,"1",,"179.005711000","0.000000000","0.002893000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","32","0","0x0010","0.000976000",,,,,"179.006687000","0.000976000","0.003869000","0.000976000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","32","0","0x0018",,,,,,"179.013519000","0.006832000","0.010701000","0.006832000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","32","0","0x0010","0.001952000",,,,,"179.015471000","0.001952000","0.012653000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","32","0","0x0011",,,,,,"179.015471000","0.000000000","0.012653000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","32","0","0x0011","0.001953000",,,,,"179.017424000","0.001953000","0.014606000","0.001953000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","32","0","0x0010","0.001953000",,,,,"179.019377000","0.001953000","0.016559000","0.001953000"
,,,,,,,,,,,,,,,,,,,,,,"179.449508000","0.430131000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","33","0","0x0002",,,,,,"184.020168000","4.570660000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","33","0","0x0012","0.000977000",,,,,"184.021145000","0.000977000","0.000977000","0.000977000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","33","0","0x0010","0.000975000",,,,,"184.022120000","0.000975000","0.001952000","0.000975000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","33","0","0x0018",,,,"1",,"184.023128000","0.001008000","0.002960000","0.001008000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","33","0","0x0010","0.000945000",,,,,"184.024073000","0.000945000","0.003905000","0.000945000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","33","0","0x0018",,,,,,"184.031881000","0.007808000","0.011713000","0.007808000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","33","0","0x0010","0.007808000",,,,,"184.039689000","0.007808000","0.019521000","0.007808000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","33","0","0x0011",,,,,,"184.039689000","0.000000000","0.019521000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","33","0","0x0011","0.001951000",,,,,"184.041640000","0.001951000","0.021472000","0.001951000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","33","0","0x0010","0.000976000",,,,,"184.042616000","0.000976000","0.022448000","0.000976000"
,,,,,,,,,,,,,,,,,,,,,,"184.211477000","0.168861000",,
,,,,,,,,,,,,,,,,,,,,,,"188.942301000","4.730824000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","34","0","0x0002",,,,,,"189.043773000","0.101472000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","34","0","0x0012","0.001952000",,,,,"189.045725000","0.001952000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","34","0","0x0010","0.000975000",,,,,"189.046700000","0.000975000","0.002927000","0.000975000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","34","0","0x0018",,,,"1",,"189.047676000","0.000976000","0.003903000","0.000976000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","34","0","0x0010","0.000977000",,,,,"189.048653000","0.000977000","0.004880000","0.000977000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","34","0","0x0018",,,,,,"189.056494000","0.007841000","0.012721000","0.007841000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","34","0","0x0010","0.001919000",,,,,"189.058413000","0.001919000","0.014640000","0.001919000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","34","0","0x0011",,,,,,"189.059388000","0.000975000","0.015615000","0.000975000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","34","0","0x0011","0.001953000",,,,,"189.061341000","0.001953000","0.017568000","0.001953000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","34","0","0x0010","0.000991000",,,,,"189.062332000","0.000991000","0.018559000","0.000991000"
,,,,,,,,,,,,,,,,,,,,,,"193.705980000","4.643648000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","35","0","0x0002",,,,,,"194.063816000","0.357836000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","35","0","0x0012","0.000976000",,,,,"194.064792000","0.000976000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","35","0","0x0010","0.001180000",,,,,"194.065972000","0.001180000","0.002156000","0.001180000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","35","0","0x0018",,,,"1",,"194.066953000","0.000981000","0.003137000","0.000981000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","35","0","0x0010","0.000975000",,,,,"194.067928000","0.000975000","0.004112000","0.000975000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","35","0","0x0018",,,,,,"194.076711000","0.008783000","0.012895000","0.008783000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","35","0","0x0010","0.001952000",,,,,"194.078663000","0.001952000","0.014847000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","35","0","0x0011",,,,,,"194.079640000","0.000977000","0.015824000","0.000977000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","35","0","0x0011","0.001976000",,,,,"194.081616000","0.001976000","0.017800000","0.001976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","35","0","0x0010","0.001929000",,,,,"194.083545000","0.001929000","0.019729000","0.001929000"
,,,,,,,,,,,,,,,,,,,,,,"198.466153000","4.382608000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","36","0","0x0002",,,,,,"199.085675000","0.619522000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","36","0","0x0012","0.001952000",,,,,"199.087627000","0.001952000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","36","0","0x0010","0.001952000",,,,,"199.089579000","0.001952000","0.003904000","0.001952000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","36","0","0x0018",,,,"1",,"199.089579000","0.000000000","0.003904000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","36","0","0x0010","0.000976000",,,,,"199.090555000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","36","0","0x0018",,,,,,"199.099339000","0.008784000","0.013664000","0.008784000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","36","0","0x0010","0.001953000",,,,,"199.101292000","0.001953000","0.015617000","0.001953000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","36","0","0x0011",,,,,,"199.102268000","0.000976000","0.016593000","0.000976000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","36","0","0x0011","0.000975000",,,,,"199.103243000","0.000975000","0.017568000","0.000975000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","36","0","0x0010","0.001951000",,,,,"199.105194000","0.001951000","0.019519000","0.001951000"
,,,,,,,,,,,,,,,,,,,,,,"203.133750000","4.028556000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","37","0","0x0002",,,,,,"204.108155000","0.974405000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","37","0","0x0012","0.000976000",,,,,"204.109131000","0.000976000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","37","0","0x0010","0.001961000",,,,,"204.111092000","0.001961000","0.002937000","0.001961000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","37","0","0x0018",,,,"1",,"204.111092000","0.000000000","0.002937000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","37","0","0x0010","0.001942000",,,,,"204.113034000","0.001942000","0.004879000","0.001942000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","37","0","0x0018",,,,,,"204.120842000","0.007808000","0.012687000","0.007808000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","37","0","0x0010","0.000975000",,,,,"204.121817000","0.000975000","0.013662000","0.000975000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","37","0","0x0011",,,,,,"204.122825000","0.001008000","0.014670000","0.001008000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","37","0","0x0011","0.001922000",,,,,"204.124747000","0.001922000","0.016592000","0.001922000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","37","0","0x0010","0.001951000",,,,,"204.126698000","0.001951000","0.018543000","0.001951000"
,,,,,,,,,,,,,,,,,,,,,,"207.884093000","3.757395000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","38","0","0x0002",,,,,,"209.130141000","1.246048000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","38","0","0x0012","0.000976000",,,,,"209.131117000","0.000976000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","38","0","0x0010","0.001953000",,,,,"209.133070000","0.001953000","0.002929000","0.001953000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","38","0","0x0018",,,,"1",,"209.133070000","0.000000000","0.002929000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","38","0","0x0010","0.001952000",,,,,"209.135022000","0.001952000","0.004881000","0.001952000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","38","0","0x0018",,,,,,"209.142874000","0.007852000","0.012733000","0.007852000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","38","0","0x0010","0.009715000",,,,,"209.152589000","0.009715000","0.022448000","0.009715000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","38","0","0x0011",,,,,,"209.153565000","0.000976000","0.023424000","0.000976000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","38","0","0x0011","0.000976000",,,,,"209.154541000","0.000976000","0.024400000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","38","0","0x0010","0.001953000",,,,,"209.156494000","0.001953000","0.026353000","0.001953000"
,,,,,,,,,,,,,,,,,,,,,,"212.546935000","3.390441000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","39","0","0x0002",,,,,,"214.150547000","1.603612000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","39","0","0x0012","0.001951000",,,,,"214.152498000","0.001951000","0.001951000","0.001951000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","39","0","0x0010","0.001955000",,,,,"214.154453000","0.001955000","0.003906000","0.001955000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","39","0","0x0018",,,,"1",,"214.154453000","0.000000000","0.003906000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","39","0","0x0010","0.001950000",,,,,"214.156403000","0.001950000","0.005856000","0.001950000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","39","0","0x0018",,,,,,"214.165225000","0.008822000","0.014678000","0.008822000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","39","0","0x0010","0.001914000",,,,,"214.167139000","0.001914000","0.016592000","0.001914000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","39","0","0x0011",,,,,,"214.169093000","0.001954000","0.018546000","0.001954000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","39","0","0x0011","0.000975000",,,,,"214.170068000","0.000975000","0.019521000","0.000975000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","39","0","0x0010","0.001951000",,,,,"214.172019000","0.001951000","0.021472000","0.001951000"
,,,,,,,,,,,,,,,,,,,,,,"217.263535000","3.091516000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","40","0","0x0002",,,,,,"219.191302000","1.927767000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","40","0","0x0012","0.002891000",,,,,"219.194193000","0.002891000","0.002891000","0.002891000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","40","0","0x0010","0.002927000",,,,,"219.197120000","0.002927000","0.005818000","0.002927000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","40","0","0x0018",,,,"1",,"219.198096000","0.000976000","0.006794000","0.000976000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","40","0","0x0010","0.001953000",,,,,"219.200049000","0.001953000","0.008747000","0.001953000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","40","0","0x0018",,,,,,"219.209808000","0.009759000","0.018506000","0.009759000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","40","0","0x0010","0.001003000",,,,,"219.210811000","0.001003000","0.019509000","0.001003000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","40","0","0x0011",,,,,,"219.211760000","0.000949000","0.020458000","0.000949000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","40","0","0x0011","0.000976000",,,,,"219.212736000","0.000976000","0.021434000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","40","0","0x0010","0.001952000",,,,,"219.214688000","0.001952000","0.023386000","0.001952000"
,,,,,,,,,,,,,,,,,,,,,,"221.993956000","2.779268000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","41","0","0x0002",,,,,,"224.237121000","2.243165000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","41","0","0x0012","0.000976000",,,,,"224.238097000","0.000976000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","41","0","0x0010","0.001952000",,,,,"224.240049000","0.001952000","0.002928000","0.001952000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","41","0","0x0018",,,,"1",,"224.240049000","0.000000000","0.002928000","0.000000000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","41","0","0x0010","0.000976000",,,,,"224.241025000","0.000976000","0.003904000","0.000976000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","41","0","0x0018",,,,,,"224.248867000","0.007842000","0.011746000","0.007842000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","41","0","0x0010","0.001920000",,,,,"224.250787000","0.001920000","0.013666000","0.001920000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","41","0","0x0011",,,,,,"224.251763000","0.000976000","0.014642000","0.000976000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","41","0","0x0011","0.000975000",,,,,"224.252738000","0.000975000","0.015617000","0.000975000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","41","0","0x0010","0.001952000",,,,,"224.254690000","0.001952000","0.017569000","0.001952000"
,,,,,,,,,,,,,,,,,,,,,,"226.632315000","2.377625000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","42","0","0x0002",,,,,,"229.255184000","2.622869000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","1","0",,,,"64","6","5792","1","0","0","42","0","0x0012","0.000945000",,,,,"229.256129000","0.000945000","0.000945000","0.000945000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64256","1","1","0","42","0","0x0010","0.001952000",,,,,"229.258081000","0.001952000","0.002897000","0.001952000"
"10.0.2.15","10.0.2.2","124","1","0",,,,"64","6","64256","1","1","72","42","0","0x0018",,,,"1",,"229.259056000","0.000975000","0.003872000","0.000975000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","73","1","0","42","0","0x0010","0.000977000",,,,,"229.260033000","0.000977000","0.004849000","0.000977000"
"10.0.2.2","10.0.2.15","1119","1","0",,,,"64","6","5824","73","1","1067","42","0","0x0018",,,,,,"229.267370000","0.007337000","0.012186000","0.007337000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","42","0","0x0010","0.001985000",,,,,"229.269355000","0.001985000","0.014171000","0.001985000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1068","73","0","42","0","0x0011",,,,,,"229.270299000","0.000944000","0.015115000","0.000944000"
"10.0.2.2","10.0.2.15","52","1","0",,,,"64","6","5824","74","1068","0","42","0","0x0011","0.000978000",,,,,"229.271277000","0.000978000","0.016093000","0.000978000"
"10.0.2.15","10.0.2.2","52","1","0",,,,"64","6","64128","1069","74","0","42","0","0x0010","0.001982000",,,,,"229.273259000","0.001982000","0.018075000","0.001982000"
,,,,,,,,,,,,,,,,,,,,,,"231.330532000","2.057273000",,
"10.0.2.15","10.0.2.2","60","1","0",,,,"64","6","64240","0","0","0","43","0","0x0002",,,,,,"234.274322000","2.943790000","0.000000000","0.000000000"
