ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"217.10.5.35","227.245.184.67","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.309367000","0.002618000",,
"22.196.205.12","247.75.75.107","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.310381000","0.001014000",,
"132.88.189.41","192.149.78.72","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.315593000","0.005212000",,
"22.211.23.53","53.21.38.12","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.323878000","0.008285000",,
"52.140.88.5","214.11.178.104","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.325278000","0.001400000",,
"173.103.152.80","192.239.131.86","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.326031000","0.000753000",,
"119.61.210.49","89.146.121.72","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.328754000","0.002723000",,
"148.2.164.91","207.229.103.7","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.336760000","0.008006000",,
"85.132.33.112","113.56.141.115","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.340952000","0.004192000",,
"162.201.234.25","64.130.148.53","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.346349000","0.005397000",,
"186.167.183.100","212.0.123.83","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.352680000","0.006331000",,
"77.236.11.21","63.208.0.117","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.366913000","0.014233000",,
"21.6.83.5","200.247.110.32","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.371843000","0.004930000",,
"55.137.239.103","151.228.148.58","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.372485000","0.000642000",,
"67.34.171.74","43.196.188.53","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.373125000","0.000640000",,
"125.110.244.93","175.61.97.125","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.374282000","0.001157000",,
"108.204.229.122","114.38.7.46","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.379952000","0.005670000",,
"181.66.76.8","104.127.190.77","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.380380000","0.000428000",,
"113.155.100.13","119.242.174.10","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.381548000","0.001168000",,
"232.160.154.20","211.139.41.82","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.381907000","0.000359000",,
"167.93.20.38","12.97.177.58","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.383550000","0.001643000",,
"61.139.34.116","166.144.77.121","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.388837000","0.005287000",,
"158.248.246.97","146.70.82.24","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.389250000","0.000413000",,
"39.194.49.6","183.151.176.124","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.395197000","0.005947000",,
"82.44.198.59","168.161.75.23","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.397737000","0.002540000",,
"68.97.174.63","10.37.5.94","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.401883000","0.004146000",,
"112.7.100.87","150.242.108.81","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.402667000","0.000784000",,
"63.192.143.42","119.43.176.62","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.404035000","0.001368000",,
"155.227.145.39","242.110.211.22","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.404472000","0.000437000",,
"241.54.138.93","145.243.197.114","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.414744000","0.010272000",,
"90.163.176.102","254.88.100.82","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.415821000","0.001077000",,
"135.99.159.126","74.128.113.13","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.417616000","0.001795000",,
"69.103.157.35","99.71.132.40","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.418125000","0.000509000",,
"115.103.220.124","86.48.138.61","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.418978000","0.000853000",,
"194.131.247.52","125.165.134.68","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.420036000","0.001058000",,
"143.109.6.88","72.129.138.42","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.420918000","0.000882000",,
"5.16.207.14","4.252.198.61","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.441585000","0.020667000",,
"200.243.91.26","32.202.94.92","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.443711000","0.002126000",,
